Alternative,SpNo,Spp,Yr,ABC,OFL,Catch,SSB,R,F,Tot_biom,SPR_Implied,Ntot,SexRatio,FABC,FOFL,B0,B40,B35
6,1,goa_wp,2026,74389.6,74389.6,74389.6,143953,71.1064,0.248531,641173,0.440175,379.768,0.5,0.211604,0.248531,476575,190630,166801
6,1,goa_wp,2027,40226,40226,40226,106840,4737.82,0.179913,438088,0.538611,282.108,0.5,0.152859,0.179913,476575,190630,166801
6,1,goa_wp,2028,28484.1,28484.1,28484.1,90357.6,2874.87,0.149438,759374,0.592598,230.341,0.5,0,0.149438,476575,190630,166801
6,1,goa_wp,2029,21848.3,21848.3,21848.3,79614.7,315.678,0.129576,727657,0.63193,216.888,0.5,0,0.129576,476575,190630,166801
6,1,goa_wp,2030,22860.5,22860.5,22860.5,71524.6,1549.15,0.114619,605225,0.663964,213.015,0.5,0,0.114619,476575,190630,166801
6,1,goa_wp,2031,35918.6,35918.6,35918.6,78935.1,332.469,0.12832,667929,0.634538,250.051,0.5,0,0.12832,476575,190630,166801
6,1,goa_wp,2032,42814.8,42814.8,42814.8,91116.3,667.561,0.150841,511881,0.589951,296.784,0.5,0,0.150841,476575,190630,166801
6,1,goa_wp,2033,41542.6,41542.6,41542.6,95830.2,6708.83,0.159555,460633,0.573865,284.7,0.5,0.135536,0.159555,476575,190630,166801
6,1,goa_wp,2034,31758.4,31758.4,31758.4,85615.8,224.8,0.14067,924157,0.60953,243.429,0.5,0,0.14067,476575,190630,166801
6,1,goa_wp,2035,23992.9,23992.9,23992.9,75428.9,23449.7,0.121836,587247,0.648235,225.738,0.5,0,0.121836,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,31962.9,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,197385,197385,197385,225178,3017.32,0.334834,4.07043e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,203989,203989,203989,207702,465.073,0.334834,2.65456e+06,0.35,732.899,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,336222,336222,336222,202756,640.232,0.334834,2.5e+06,0.35,766.718,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2026,385735,385735,385735,266978,203.322,0.334834,1.99226e+06,0.35,987.996,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2027,302617,302617,302617,292791,996.53,0.334834,1.30144e+06,0.35,1022.64,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2028,210264,210264,210264,260863,797.071,0.334834,935387,0.35,766.133,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2029,121827,121827,121827,173614,2039.71,0.303377,637853,0.37935,481.341,0.5,0.258926,0.303377,476575,190630,166801
6,1,goa_wp,2030,54907.1,54907.1,54907.1,123676,716.591,0.211038,595945,0.490393,304.751,0.5,0.179609,0.211038,476575,190630,166801
6,1,goa_wp,2031,29799.8,29799.8,29799.8,93891.6,3322.45,0.155971,459738,0.580405,227.103,0.5,0,0.155971,476575,190630,166801
6,1,goa_wp,2032,16677.8,16677.8,16677.8,77093,519.217,0.124914,650209,0.641682,193.745,0.5,0,0.124914,476575,190630,166801
6,1,goa_wp,2033,17507.9,17507.9,17507.9,72307.8,631.284,0.116067,490453,0.660766,202.87,0.5,0,0.116067,476575,190630,166801
6,1,goa_wp,2034,22502.2,22502.2,22502.2,70688,27941.9,0.113072,480851,0.667403,209.191,0.5,0,0.113072,476575,190630,166801
6,1,goa_wp,2035,27346.8,27346.8,27346.8,75802.7,158.712,0.122528,2.82435e+06,0.646754,227.717,0.5,0,0.122528,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,183.111,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195802,195802,195802,225178,1317.62,0.334834,1.28712e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182134,182134,182134,202901,344.377,0.334834,1.04061e+06,0.35,612.966,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,122543,122543,122543,176429,2637.66,0.30858,682863,0.374243,520.828,0.5,0.262988,0.30858,476575,190630,166801
6,1,goa_wp,2026,71594.3,71594.3,71594.3,143135,266.616,0.247017,705178,0.442053,373.804,0.5,0.210311,0.247017,476575,190630,166801
6,1,goa_wp,2027,36872.3,36872.3,36872.3,104828,351.523,0.176192,474873,0.544822,275.444,0.5,0.149684,0.176192,476575,190630,166801
6,1,goa_wp,2028,28045.1,28045.1,28045.1,87436.3,447.099,0.144037,421573,0.602949,223.995,0.5,0,0.144037,476575,190630,166801
6,1,goa_wp,2029,23496,23496,23496,79390.3,107.383,0.129161,358598,0.63279,209.238,0.5,0,0.129161,476575,190630,166801
6,1,goa_wp,2030,15447,15447,15447,72477.4,159927,0.11638,268425,0.660077,194.288,0.5,0,0.11638,476575,190630,166801
6,1,goa_wp,2031,15029.2,15029.2,15029.2,65467.9,105.598,0.10342,1.42173e+07,0.689419,165.611,0.5,0,0.10342,476575,190630,166801
6,1,goa_wp,2032,54011.7,54011.7,54011.7,77716.9,507.762,0.126068,7.54532e+06,0.63925,737.89,0.5,0,0.126068,476575,190630,166801
6,1,goa_wp,2033,991715,991715,991715,179217,449.168,0.313733,8.94228e+06,0.369287,1320.68,0.5,0.266592,0.313733,476575,190630,166801
6,1,goa_wp,2034,1.46098e+06,1.46098e+06,1.46098e+06,679172,48.2118,0.334834,7.15618e+06,0.35,3180.17,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2035,1.17226e+06,1.17226e+06,1.17226e+06,998566,4931.54,0.334834,4.53542e+06,0.35,3842.5,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,382.745,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195812,195812,195812,225178,356.61,0.334834,1.30461e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182223,182223,182223,202932,428.111,0.334834,965644,0.35,613.719,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,123136,123136,123136,176451,1011.05,0.308621,656749,0.374203,518.706,0.5,0.263024,0.308621,476575,190630,166801
6,1,goa_wp,2026,68332.7,68332.7,68332.7,143142,220.989,0.247031,522939,0.442036,370.712,0.5,0.210325,0.247031,476575,190630,166801
6,1,goa_wp,2027,31664.3,31664.3,31664.3,102002,840.854,0.170967,363525,0.553715,255.962,0.5,0.145235,0.170967,476575,190630,166801
6,1,goa_wp,2028,19221.2,19221.2,19221.2,81373.4,174.79,0.132828,352170,0.625248,192.431,0.5,0,0.132828,476575,190630,166801
6,1,goa_wp,2029,12664.4,12664.4,12664.4,67089.1,1778.79,0.106418,264359,0.682477,161.699,0.5,0,0.106418,476575,190630,166801
6,1,goa_wp,2030,7481.94,7481.94,7481.94,57326.8,1222.61,0.0883688,363886,0.725765,140.563,0.5,0,0.0883688,476575,190630,166801
6,1,goa_wp,2031,6818.45,6818.45,6818.45,51093,11277,0.0768431,354373,0.755363,132.583,0.5,0,0.0768431,476575,190630,166801
6,1,goa_wp,2032,7521.88,7521.88,7521.88,45824.6,913.339,0.0671022,1.26666e+06,0.781652,127.471,0.5,0,0.0671022,476575,190630,166801
6,1,goa_wp,2033,11630,11630,11630,48708,1840.99,0.0724333,847438,0.767116,177.557,0.5,0,0.0724333,476575,190630,166801
6,1,goa_wp,2034,33381.1,33381.1,33381.1,59620.4,49747.6,0.092609,1.01642e+06,0.715269,235.329,0.5,0,0.092609,476575,190630,166801
6,1,goa_wp,2035,80466.4,80466.4,80466.4,100616,899.088,0.168405,5.17051e+06,0.558152,384.178,0.5,0.143089,0.168405,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,98.8945,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195798,195798,195798,225178,129.288,0.334834,1.27975e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182017,182017,182017,202889,1362.51,0.334834,932649,0.35,612.648,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,121188,121188,121188,176190,259.176,0.308138,712669,0.374673,515.709,0.5,0.262611,0.308138,476575,190630,166801
6,1,goa_wp,2026,65294.1,65294.1,65294.1,142028,489.151,0.24497,475576,0.444613,367.178,0.5,0.208562,0.24497,476575,190630,166801
6,1,goa_wp,2027,31681.3,31681.3,31681.3,100076,261.976,0.167406,385460,0.559894,249.095,0.5,0.142194,0.167406,476575,190630,166801
6,1,goa_wp,2028,19555.9,19555.9,19555.9,81444.7,800.396,0.13296,302976,0.624979,195.262,0.5,0,0.13296,476575,190630,166801
6,1,goa_wp,2029,12677.5,12677.5,12677.5,67809,285.824,0.107749,293767,0.679425,163.248,0.5,0,0.107749,476575,190630,166801
6,1,goa_wp,2030,6812.51,6812.51,6812.51,57876.3,941.663,0.0893848,234377,0.723231,139.463,0.5,0,0.0893848,476575,190630,166801
6,1,goa_wp,2031,5874.64,5874.64,5874.64,48324,281.76,0.0717234,269765,0.76903,120.381,0.5,0,0.0717234,476575,190630,166801
6,1,goa_wp,2032,5369.82,5369.82,5369.82,43638.6,1063.01,0.0630605,220417,0.792917,112.618,0.5,0,0.0630605,476575,190630,166801
6,1,goa_wp,2033,5178.28,5178.28,5178.28,40112.9,64464.9,0.0565418,274244,0.811546,106.774,0.5,0,0.0565418,476575,190630,166801
6,1,goa_wp,2034,5481.22,5481.22,5481.22,39305.6,335.158,0.0550493,5.84455e+06,0.815893,108.352,0.5,0,0.0550493,476575,190630,166801
6,1,goa_wp,2035,16297.8,16297.8,16297.8,47629.3,342.307,0.0704389,3.17659e+06,0.772511,349.802,0.5,0,0.0704389,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,88389.2,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,200195,200195,200195,225178,1229.89,0.334834,9.0123e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,242555,242555,242555,216226,269.288,0.334834,5.09934e+06,0.35,945.844,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,696262,696262,696262,249971,1116.24,0.334834,5.46894e+06,0.35,1185.17,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2026,876900,876900,876900,490726,956.565,0.334834,4.36292e+06,0.35,2053.37,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2027,689639,689639,689639,624893,210.513,0.334834,2.84008e+06,0.35,2305.33,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2028,477810,477810,477810,568412,9870.66,0.334834,1.85388e+06,0.35,1699.36,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2029,299885,299885,299885,357926,414.002,0.334834,1.99706e+06,0.35,1020.27,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2030,180310,180310,180310,244815,23403.5,0.334834,1.18441e+06,0.35,639.712,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2031,135196,135196,135196,166357,79.2047,0.289956,3.00898e+06,0.393017,433.257,0.5,0.247189,0.289956,476575,190630,166801
6,1,goa_wp,2032,100552,100552,100552,150543,87.0691,0.260717,1.78582e+06,0.425467,505.28,0.5,0.221307,0.260717,476575,190630,166801
6,1,goa_wp,2033,205936,205936,205936,162058,117604,0.282007,1.76677e+06,0.401464,587.97,0.5,0.239797,0.282007,476575,190630,166801
6,1,goa_wp,2034,284396,284396,284396,215099,2585.76,0.334834,1.16662e+07,0.35,768.717,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2035,292199,292199,292199,241023,128.206,0.334834,6.51388e+06,0.35,1198.07,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,352.499,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195811,195811,195811,225178,6288.3,0.334834,1.30196e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182497,182497,182497,202927,145.786,0.334834,1.48375e+06,0.35,613.605,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,127246,127246,127246,177282,3459.08,0.310158,903836,0.372715,540.863,0.5,0.264334,0.310158,476575,190630,166801
6,1,goa_wp,2026,99376.6,99376.6,99376.6,147662,404.408,0.255388,1.04546e+06,0.431808,413.385,0.5,0.217455,0.255388,476575,190630,166801
6,1,goa_wp,2027,74402.3,74402.3,74402.3,125383,59.6314,0.214196,737208,0.485852,377.078,0.5,0.182109,0.214196,476575,190630,166801
6,1,goa_wp,2028,65773.4,65773.4,65773.4,119354,157.536,0.203049,585188,0.502162,352.848,0.5,0.172649,0.203049,476575,190630,166801
6,1,goa_wp,2029,55610,55610,55610,113450,535.363,0.192132,455758,0.518907,318.827,0.5,0.163376,0.192132,476575,190630,166801
6,1,goa_wp,2030,33447.2,33447.2,33447.2,96892.8,663.823,0.161521,361596,0.570322,268.856,0.5,0.137138,0.161521,476575,190630,166801
6,1,goa_wp,2031,22256.6,22256.6,22256.6,84064.9,3614.6,0.137803,315079,0.615212,210.595,0.5,0,0.137803,476575,190630,166801
6,1,goa_wp,2032,12813.1,12813.1,12813.1,64793.7,318.088,0.102173,542647,0.692335,157.528,0.5,0,0.102173,476575,190630,166801
6,1,goa_wp,2033,8113.19,8113.19,8113.19,53949.9,12266.1,0.0821251,377090,0.741601,139.491,0.5,0,0.0821251,476575,190630,166801
6,1,goa_wp,2034,11205.9,11205.9,11205.9,49290.4,288.38,0.0735101,1.42662e+06,0.764223,138.801,0.5,0,0.0735101,476575,190630,166801
6,1,goa_wp,2035,17438.8,17438.8,17438.8,58249.9,577.757,0.0900753,883668,0.721516,218.367,0.5,0,0.0900753,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,815.44,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195834,195834,195834,225178,13293.6,0.334834,1.3425e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,183163,183163,183163,202997,402.684,0.334834,2.11863e+06,0.35,615.352,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,135440,135440,135440,178665,181.299,0.312715,1.27446e+06,0.370258,570.789,0.5,0.266514,0.312715,476575,190630,166801
6,1,goa_wp,2026,143793,143793,143793,154950,977.917,0.268863,1.17088e+06,0.416037,475.407,0.5,0.228963,0.268863,476575,190630,166801
6,1,goa_wp,2027,145366,145366,145366,154810,353.682,0.268605,968484,0.416331,511.639,0.5,0.228621,0.268605,476575,190630,166801
6,1,goa_wp,2028,116821,116821,116821,160001,338.344,0.278203,666804,0.405602,504.786,0.5,0.23706,0.278203,476575,190630,166801
6,1,goa_wp,2029,75615.7,75615.7,75615.7,139310,122.337,0.239945,493749,0.45099,382.8,0.5,0.20439,0.239945,476575,190630,166801
6,1,goa_wp,2030,37256.8,37256.8,37256.8,101477,3486.66,0.169995,347109,0.555392,268.625,0.5,0.144467,0.169995,476575,190630,166801
6,1,goa_wp,2031,22885.5,22885.5,22885.5,83068.1,101.056,0.13596,558421,0.618904,202.293,0.5,0,0.13596,476575,190630,166801
6,1,goa_wp,2032,13385.1,13385.1,13385.1,67547.8,2206.19,0.107266,353634,0.680531,167.567,0.5,0,0.107266,476575,190630,166801
6,1,goa_wp,2033,10570.4,10570.4,10570.4,55987.4,772.284,0.0858923,522082,0.731991,145.169,0.5,0,0.0858923,476575,190630,166801
6,1,goa_wp,2034,13902.5,13902.5,13902.5,57914.2,1621.74,0.0894548,438921,0.723057,172.553,0.5,0,0.0894548,476575,190630,166801
6,1,goa_wp,2035,17800.1,17800.1,17800.1,62446.3,319.192,0.0978338,499156,0.702616,193.054,0.5,0,0.0978338,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,613.101,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195824,195824,195824,225178,140.893,0.334834,1.32478e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182370,182370,182370,202966,347.569,0.334834,957371,0.35,614.588,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,124462,124462,124462,176605,384.774,0.308906,652277,0.373926,519.628,0.5,0.263268,0.308906,476575,190630,166801
6,1,goa_wp,2026,69102.7,69102.7,69102.7,143829,55785.8,0.248301,462576,0.440459,373.147,0.5,0.211412,0.248301,476575,190630,166801
6,1,goa_wp,2027,32554.5,32554.5,32554.5,102336,89.5398,0.171585,5.19349e+06,0.552653,254.186,0.5,0.145765,0.171585,476575,190630,166801
6,1,goa_wp,2028,35430.1,35430.1,35430.1,88775.3,1094.91,0.146513,2.80863e+06,0.598173,394.672,0.5,0,0.146513,476575,190630,166801
6,1,goa_wp,2029,219352,219352,219352,109563,12714.5,0.184948,3.32148e+06,0.530365,562.832,0.5,0.156977,0.184948,476575,190630,166801
6,1,goa_wp,2030,539181,539181,539181,282378,85.0703,0.334834,3.83008e+06,0.35,1236.22,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2031,446187,446187,446187,391594,869.697,0.334834,2.34456e+06,0.35,1506.36,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2032,387372,387372,387372,372333,176.884,0.334834,1.90406e+06,0.35,1184.77,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2033,301328,301328,301328,277736,699.914,0.334834,1.2799e+06,0.35,896.16,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2034,203586,203586,203586,229116,955.631,0.334834,868898,0.35,673.063,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2035,111852,111852,111852,170131,541.754,0.296936,614690,0.385818,445.713,0.5,0.253462,0.296936,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,508.943,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195819,195819,195819,225178,860.225,0.334834,1.31566e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182334,182334,182334,202951,397.044,0.334834,1.01557e+06,0.35,614.195,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,124314,124314,124314,176625,122.745,0.308943,684108,0.37389,521.557,0.5,0.263299,0.308943,476575,190630,166801
6,1,goa_wp,2026,71954.3,71954.3,71954.3,144011,8686.08,0.248637,476523,0.440044,376.74,0.5,0.211697,0.248637,476575,190630,166801
6,1,goa_wp,2027,35309.9,35309.9,35309.9,104588,112.183,0.175749,1.08792e+06,0.545568,265.079,0.5,0.149313,0.175749,476575,190630,166801
6,1,goa_wp,2028,22307,22307,22307,85825.4,294.359,0.141059,646121,0.608765,232.292,0.5,0,0.141059,476575,190630,166801
6,1,goa_wp,2029,32200.2,32200.2,32200.2,74158.5,2452.17,0.119488,675581,0.653295,216.529,0.5,0,0.119488,476575,190630,166801
6,1,goa_wp,2030,45736.6,45736.6,45736.6,89581.6,95.2202,0.148004,760655,0.595322,292.033,0.5,0,0.148004,476575,190630,166801
6,1,goa_wp,2031,50196.7,50196.7,50196.7,104856,1219.34,0.176243,519780,0.544735,341.07,0.5,0.149782,0.176243,476575,190630,166801
6,1,goa_wp,2032,47145.2,47145.2,47145.2,103429,19078.1,0.173604,538600,0.549202,295.338,0.5,0.147619,0.173604,476575,190630,166801
6,1,goa_wp,2033,33733.7,33733.7,33733.7,85771,99.3399,0.140957,2.04831e+06,0.608965,249.424,0.5,0,0.140957,476575,190630,166801
6,1,goa_wp,2034,32560.1,32560.1,32560.1,81871.3,739.884,0.133747,1.18722e+06,0.623377,286.323,0.5,0,0.133747,476575,190630,166801
6,1,goa_wp,2035,76987.6,76987.6,76987.6,86737.4,91.2536,0.142744,1.3391e+06,0.605464,325.531,0.5,0,0.142744,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,835.459,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195835,195835,195835,225178,700.898,0.334834,1.34426e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182550,182550,182550,203000,42819.4,0.334834,1.01667e+06,0.35,615.428,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,128261,128261,128261,176865,119.529,0.309386,4.40991e+06,0.373461,523.417,0.5,0.263678,0.309386,476575,190630,166801
6,1,goa_wp,2026,99713.6,99713.6,99713.6,151275,109.197,0.262069,2.43745e+06,0.42388,541.819,0.5,0.223143,0.262069,476575,190630,166801
6,1,goa_wp,2027,246466,246466,246466,140170,344.372,0.241536,2.65006e+06,0.448956,588.002,0.5,0.20534,0.241536,476575,190630,166801
6,1,goa_wp,2028,432288,432288,432288,254631,332.378,0.334834,2.15432e+06,0.35,1031.43,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2029,338912,338912,338912,319485,64.2537,0.334834,1.39034e+06,0.35,1153.21,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2030,229198,229198,229198,286763,162.294,0.334834,900501,0.35,844.847,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2031,135976,135976,135976,180872,121.234,0.316801,563008,0.366383,505.653,0.5,0.270549,0.316801,476575,190630,166801
6,1,goa_wp,2032,57619.7,57619.7,57619.7,126743,407.329,0.216707,359567,0.482282,301.656,0.5,0.184567,0.216707,476575,190630,166801
6,1,goa_wp,2033,23216.3,23216.3,23216.3,90208.2,2445.08,0.149161,269473,0.593124,196.614,0.5,0,0.149161,476575,190630,166801
6,1,goa_wp,2034,3987.72,3987.72,3987.72,66843.2,46.023,0.105964,395664,0.683523,140.122,0.5,0,0.105964,476575,190630,166801
6,1,goa_wp,2035,3371.14,3371.14,3371.14,51730,193.473,0.0780208,260115,0.752265,118.696,0.5,0,0.0780208,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,235.288,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2023,195805,195805,195805,225178,234.315,0.334834,1.29169e+06,0.35,668.54,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2024,182116,182116,182116,202909,685.915,0.334834,948135,0.35,613.163,0.5,0.283367,0.334834,476575,190630,166801
6,1,goa_wp,2025,122110,122110,122110,176315,498.692,0.308369,665671,0.374448,517.133,0.5,0.262809,0.308369,476575,190630,166801
6,1,goa_wp,2026,66594,66594,66594,142527,38.5482,0.245893,476948,0.443456,367.986,0.5,0.209352,0.245893,476575,190630,166801
6,1,goa_wp,2027,30782.5,30782.5,30782.5,100782,1657.31,0.168712,328533,0.557617,250.146,0.5,0.14331,0.168712,476575,190630,166801
6,1,goa_wp,2028,17825.4,17825.4,17825.4,80283.9,138.95,0.130813,392479,0.629376,187.099,0.5,0,0.130813,476575,190630,166801
6,1,goa_wp,2029,10722,10722,10722,65184.2,556.051,0.102896,268913,0.690644,155.478,0.5,0,0.102896,476575,190630,166801
6,1,goa_wp,2030,6870,6870,6870,54318.4,203.566,0.0828066,277491,0.73985,131.479,0.5,0,0.0828066,476575,190630,166801
6,1,goa_wp,2031,7000.75,7000.75,7000.75,49289.5,1938.8,0.0735086,228092,0.764228,128.659,0.5,0,0.0735086,476575,190630,166801
6,1,goa_wp,2032,6562.76,6562.76,6562.76,46563.9,2888.9,0.0684691,348734,0.77789,125.331,0.5,0,0.0684691,476575,190630,166801
6,1,goa_wp,2033,6165.34,6165.34,6165.34,44740.4,434.608,0.0650975,487489,0.787213,121.247,0.5,0,0.0650975,476575,190630,166801
6,1,goa_wp,2034,6739.96,6739.96,6739.96,40359.6,310.245,0.056998,388492,0.810224,122.893,0.5,0,0.056998,476575,190630,166801
6,1,goa_wp,2035,11516.7,11516.7,11516.7,44793.7,93.0159,0.0651961,383994,0.786938,142.986,0.5,0,0.0651961,476575,190630,166801
6,1,goa_wp,2022,169199,169199,129754,248140,182.45,0.249586,1.46093e+06,0.438871,735.525,0.5,0.283367,0.334834,476575,190630,166801
