
Initial statistics: 59 variables; iteration 0; function evaluation 0; phase 1
Function value 1.9189503e+06; maximum gradient component mag -1.4290e+06
103  0.06635 -3.31004e+02 |104  0.19386 -6.19292e+02 |105  0.08754 -1.79090e+02
106  0.00321 -2.04701e+01 |107  0.01484 -1.48758e+02 |108  0.18444 -2.86399e+02
109  0.16526 -2.00362e+02 |110  0.15121  3.62410e+02 |111  0.16096  8.30171e+02
112  0.15832  1.21762e+03 |113  0.09115  1.30823e+03 |114  0.14172  1.20093e+03
115  0.05063  1.00141e+03 |116 -0.07369  3.94258e+02 |117 -0.11461 -3.14573e+02
118  0.08869 -1.09959e+03 |119  0.08650 -1.22374e+03 |120 -0.02415 -1.21649e+03
121  0.13430 -4.89551e+02 |122  0.16773 -7.79929e+01 |123  0.23336  5.06185e+02
124  0.22064  6.04110e+02 |125  0.28048  6.40318e+02 |126  0.23438  7.79281e+02
127  0.26253  8.13750e+02 |128  0.20658  7.82046e+02 |129  0.16688  1.78645e+02
130  0.20042  3.48035e+02 |131  0.26495  3.70686e+02 |132  0.23308  6.68556e+01
133  0.24250 -1.09428e+02 |134  0.29860 -3.02224e+02 |135  0.18665 -1.24829e+03
136  0.22400 -1.56087e+03 |137  0.27828 -6.38985e+02 |138  0.26434 -7.42173e+02
139  0.28992 -9.92225e+01 |140  0.26644 -1.29008e+02 |141  0.26607  1.69805e+02
142  0.31444  7.82535e+01 |143  0.25342  4.63040e+02 |144  0.26686  5.36867e+02
145  0.35824 -5.59856e+02 |146  0.25490 -1.29516e+02 |147  0.26279 -8.10723e+02
148  0.26646 -1.43891e+03 |
148 variables; iteration 60; function evaluation 68; phase 2
Function value 8.1696096e+02; maximum gradient component mag 3.5000e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.51100 -4.90901e+01 |  2  0.37753 -1.25926e+03 |  3 -0.35305 -3.29169e+02
  4 -0.27074 -9.18409e+02 |  5 -0.52915 -2.35081e+01 |  6 -0.16546  4.93755e+01
  7  0.33513 -5.17730e+01 |  8 -0.07347 -5.07339e+01 |  9 -0.50650 -6.54362e-07
 10 -0.21635 -1.23413e-07 | 11 -0.63924 -9.89442e-07 | 12  0.17585  8.09598e-08
 13 19.69921  3.50004e+03 | 14 -0.06560 -7.55154e+02 | 15 -0.00192 -6.88168e+02
 16 -0.00312 -6.23071e+02 | 17 -0.00420 -5.56128e+02 | 18 -0.00530 -4.87196e+02
 19 -0.00662 -4.18536e+02 | 20 -0.00817 -3.58216e+02 | 21 -0.01014 -2.72842e+02
 22 -0.01257 -2.03164e+02 | 23 -0.01526 -1.38778e+02 | 24 -0.01786 -6.89237e+01
 25 -0.02003  1.56585e+00 | 26 -0.02131  9.16140e+01 | 27 -0.02137  2.16712e+02
 28 -0.01993  3.62263e+02 | 29 -0.01272  6.98206e+02 | 30 -0.00584  1.02508e+03
 31 -0.00071  1.19914e+03 | 32  0.00107  1.12804e+03 | 33  0.00125  9.62443e+02
 34 -0.00107  7.40930e+02 | 35 -0.00485  5.54922e+02 | 36 -0.01007  3.78063e+02
 37 -0.01653  1.97846e+02 | 38 -0.01891  1.59706e+02 | 39 -0.02570 -4.83291e+00
 40 -0.03491 -2.00384e+02 | 41 -0.03043 -6.26123e+01 | 42 -0.02050  2.77864e+02
 43  0.00096  1.36486e+03 | 44  0.00633  1.93514e+03 | 45  0.01544  2.95987e+03
 46 -0.00303  1.63363e+03 | 47 -0.02392  5.34486e+02 | 48 -0.04756 -2.68809e+02
 49 -0.04632 -3.73069e+02 | 50 -0.02172 -7.78950e+00 | 51 -0.00511  1.35100e+02
 52 -0.00279 -1.63404e+02 | 53  0.00299 -1.55111e+02 | 54  0.01253  2.40905e+02
 55  0.01673  6.73895e+02 | 56  0.01761  1.05730e+03 | 57  0.01067  8.63340e+02
 58 -0.00989 -8.17778e+01 | 59  0.02904  2.43867e+03 | 60  0.03058  2.38182e+03
 61  0.03292  2.20236e+03 | 62  0.02210  1.14923e+03 | 63  0.02396  1.01004e+03
 64  0.02566  7.08989e+02 | 65  0.02483  4.25343e+02 | 66  0.01951  4.83113e+01
 67  0.02069 -2.28013e+02 | 68  0.01946 -5.09178e+02 | 69  0.01081 -8.69132e+02
 70  0.01540 -1.07101e+03 | 71  0.02096 -1.14805e+03 | 72  0.02713 -1.07038e+03
 73  0.03602 -1.05988e+03 | 74  0.01180 -1.08186e+03 | 75  0.01834 -9.12643e+02
 76  0.01948 -8.07739e+02 | 77  0.00941 -1.03108e+03 | 78  0.00066 -1.16463e+03
 79 -0.01050 -1.29312e+03 | 80  0.00519 -9.96915e+02 | 81  0.01035 -1.00216e+03
 82  0.01798 -8.31556e+02 | 83 -0.01160 -1.14819e+03 | 84 -0.00562 -1.19593e+03
 85  0.01495 -1.15657e+03 | 86  0.01614 -1.09508e+03 | 87  0.02013 -1.03741e+03
 88 -0.00365 -1.02127e+03 | 89 -0.00131 -1.07175e+03 | 90  0.01953 -1.04862e+03
 91 -4.83552  3.26860e+03 | 92 -0.22765 -5.82706e+02 | 93 -0.23011 -4.41415e+01
 94 -0.23369  4.33271e+02 | 95 -0.23846  6.77466e+02 | 96 -0.24369  7.77641e+02
 97 -0.00643  1.22306e+03 | 98 -0.02554 -1.10330e+03 | 99 -0.06980 -9.89039e+01
100 -0.10857 -6.13124e+01 |101 -0.05337 -4.31912e+02 |102 -0.11986  2.96063e+02
103  0.08350  1.03508e+02 |104  0.21086 -6.03940e+02 |105  0.10523  5.51920e+02
106  0.02047  5.28381e+02 |107  0.02920 -1.23860e+03 |108  0.19980 -6.62490e+02
109  0.17882 -6.71525e+02 |110  0.16246 -2.35353e+02 |111  0.17056  4.10799e+02
112  0.16656  9.53149e+02 |113  0.09909  1.77602e+03 |114  0.14784  1.41443e+03
115  0.05441  1.06976e+03 |116 -0.07245  3.41269e+02 |117 -0.11643 -7.95792e+02
118  0.08638 -6.57084e+02 |119  0.08214 -9.34756e+02 |120 -0.03113 -1.53601e+03
121  0.12656 -3.59918e+02 |122  0.16011  5.83696e+02 |123  0.22391  5.25120e+02
124  0.21071  5.58225e+02 |125  0.26956  6.53723e+02 |126  0.22240  4.80038e+02
127  0.24928  4.58384e+02 |128  0.19269  4.09467e+02 |129  0.15242  2.90647e+01
130  0.18508  5.36688e+02 |131  0.24753  3.03299e+02 |132  0.21600  2.80442e+02
133  0.22535  8.09267e+01 |134  0.28193  1.48149e+02 |135  0.17190 -8.38114e+02
136  0.21057 -8.34960e+02 |137  0.26356 -7.96491e+02 |138  0.25088 -6.33848e+02
139  0.27701  2.91226e+02 |140  0.25186 -6.87489e+02 |141  0.25050 -6.35848e+02
142  0.29821 -4.09935e+02 |143  0.23753 -2.02155e+01 |144  0.25164  4.90675e+02
145  0.34252 -4.62763e+02 |146  0.24213  6.55758e+02 |147  0.24998 -4.93151e+02
148  0.25485 -1.39380e+03 |
148 variables; iteration 80; function evaluation 96; phase 2
Function value 8.0692026e+02; maximum gradient component mag 3.2171e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.51340 -9.54071e+01 |  2  0.38516 -1.20478e+03 |  3 -0.34166 -2.95451e+02
  4 -0.26771 -8.25363e+02 |  5 -0.44114 -1.04437e+00 |  6 -0.25230  2.01252e+01
  7  0.39882 -4.19052e+01 |  8 -0.09266 -2.92519e+01 |  9 -0.50650 -6.54362e-07
 10 -0.21635 -1.23413e-07 | 11 -0.63924 -9.89442e-07 | 12  0.17585  8.09598e-08
 13 19.61150  3.21713e+03 | 14 -0.06999 -6.48547e+02 | 15 -0.00591 -5.78517e+02
 16 -0.00626 -4.98813e+02 | 17 -0.00656 -4.14823e+02 | 18 -0.00785 -3.42760e+02
 19 -0.00988 -2.80793e+02 | 20 -0.01198 -2.32055e+02 | 21 -0.01360 -1.37273e+02
 22 -0.01525 -4.10979e+01 | 23 -0.01771  3.33521e+01 | 24 -0.02070  9.55240e+01
 25 -0.02310  1.61269e+02 | 26 -0.02417  2.51600e+02 | 27 -0.02439  3.65510e+02
 28 -0.02313  4.92460e+02 | 29 -0.01476  8.70905e+02 | 30 -0.00679  1.22215e+03
 31 -0.00127  1.35926e+03 | 32  0.00050  1.20104e+03 | 33 -0.00052  8.97698e+02
 34  0.00118  8.03705e+02 | 35 -0.00693  4.42010e+02 | 36 -0.01065  3.34410e+02
 37 -0.01557  2.12408e+02 | 38 -0.01765  1.68387e+02 | 39 -0.02476 -2.37291e+01
 40 -0.03659 -2.77425e+02 | 41 -0.03129 -1.55922e+02 | 42 -0.02013  1.74116e+02
 43  0.00144  1.17384e+03 | 44  0.00618  1.70738e+03 | 45  0.01581  2.73513e+03
 46 -0.00321  1.49924e+03 | 47 -0.02481  4.70339e+02 | 48 -0.05007 -2.95282e+02
 49 -0.04682 -3.50381e+02 | 50 -0.02116  1.27251e+01 | 51 -0.00338  1.77973e+02
 52 -0.00027 -9.27688e+01 | 53  0.00550 -7.23397e+01 | 54  0.01200  2.31670e+02
 55  0.01795  7.24136e+02 | 56  0.01848  1.03795e+03 | 57  0.01080  7.51448e+02
 58 -0.00842 -1.09102e+02 | 59  0.03032  2.16016e+03 | 60  0.03173  2.04547e+03
 61  0.03478  1.87706e+03 | 62  0.02403  8.99569e+02 | 63  0.02542  7.16709e+02
 64  0.02840  4.75671e+02 | 65  0.02574  1.37158e+02 | 66  0.02228 -1.32100e+02
 67  0.02444 -3.81202e+02 | 68  0.02182 -6.78352e+02 | 69  0.01389 -9.73867e+02
 70  0.01641 -1.20240e+03 | 71  0.02386 -1.28545e+03 | 72  0.03012 -1.22808e+03
 73  0.03823 -1.24383e+03 | 74  0.01551 -1.11558e+03 | 75  0.01901 -9.66107e+02
 76  0.02069 -8.17024e+02 | 77  0.01200 -9.54864e+02 | 78  0.00225 -1.06829e+03
 79 -0.00893 -1.17921e+03 | 80  0.01159 -7.97706e+02 | 81  0.01135 -8.68362e+02
 82  0.01872 -7.06526e+02 | 83 -0.00930 -1.03713e+03 | 84 -0.00362 -1.09461e+03
 85  0.01625 -1.05128e+03 | 86  0.01669 -1.00876e+03 | 87  0.02212 -9.47896e+02
 88 -0.00262 -9.47972e+02 | 89 -0.00461 -9.99716e+02 | 90  0.00488 -9.82911e+02
 91 -4.75164  3.02462e+03 | 92 -0.21524 -4.96413e+02 | 93 -0.21812  7.05698e+01
 94 -0.22234  5.59452e+02 | 95 -0.22779  8.74691e+02 | 96 -0.23401  9.07434e+02
 97  0.00232  1.70973e+03 | 98 -0.01848 -1.19552e+03 | 99 -0.06416 -6.44147e+02
100 -0.10270 -7.75087e+01 |101 -0.04809 -3.90231e+02 |102 -0.11506  3.44160e+02
103  0.08874  7.12329e+02 |104  0.21514 -5.50874e+02 |105  0.10916  6.06849e+02
106  0.02288 -1.83200e+02 |107  0.03279 -1.04331e+03 |108  0.20289 -7.13440e+02
109  0.18175 -6.95041e+02 |110  0.16519 -2.77633e+02 |111  0.17310  3.02498e+02
112  0.16889  7.83593e+02 |113  0.10164  1.84475e+03 |114  0.14998  1.39559e+03
115  0.05580  9.28504e+02 |116 -0.07136  3.99438e+02 |117 -0.11580 -6.58100e+02
118  0.08588 -9.44470e+02 |119  0.08213 -7.45270e+02 |120 -0.03110 -1.15860e+03
121  0.12591 -2.56503e+02 |122  0.15905  5.78340e+02 |123  0.22246  4.49554e+02
124  0.20900  4.91589e+02 |125  0.26793  8.48050e+02 |126  0.21979  3.25300e+02
127  0.24629  3.44294e+02 |128  0.18948  3.41361e+02 |129  0.14889  3.80601e+00
130  0.18095  4.73773e+02 |131  0.24302  3.64714e+02 |132  0.21074  9.50777e+01
133  0.21996  2.33247e+01 |134  0.27617  1.46274e+02 |135  0.16613 -9.28175e+02
136  0.20451 -8.86312e+02 |137  0.25724 -7.81767e+02 |138  0.24454 -6.08072e+02
139  0.27000  4.12886e+01 |140  0.24540 -7.42538e+02 |141  0.24387 -8.07043e+02
142  0.29133 -5.86528e+02 |143  0.23159  1.68311e+02 |144  0.24549  6.32422e+02
145  0.33579 -4.27347e+02 |146  0.23578  5.40342e+02 |147  0.24471 -1.39025e+02
148  0.24913 -1.44520e+03 |
148 variables; iteration 100; function evaluation 121; phase 2
Function value 8.0477028e+02; maximum gradient component mag 3.2142e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.51220 -7.76943e+01 |  2  0.38247 -1.18691e+03 |  3 -0.34495 -2.96690e+02
  4 -0.26869 -8.19863e+02 |  5 -0.40940 -2.68275e+00 |  6 -0.28669  8.34183e+00
  7  0.44445 -3.90543e+01 |  8 -0.15144 -4.49267e+01 |  9 -0.50650 -6.54362e-07
 10 -0.21635 -1.23413e-07 | 11 -0.63924 -9.89442e-07 | 12  0.17585  8.09598e-08
 13 19.60479  3.21416e+03 | 14 -0.06806 -6.67464e+02 | 15 -0.00508 -6.05947e+02
 16 -0.00376 -5.09967e+02 | 17 -0.00489 -4.37456e+02 | 18 -0.00635 -3.68717e+02
 19 -0.00810 -3.03956e+02 | 20 -0.01011 -2.53387e+02 | 21 -0.01204 -1.64731e+02
 22 -0.01412 -8.15769e+01 | 23 -0.01649 -4.81993e+00 | 24 -0.01893  7.79724e+01
 25 -0.02127  1.51008e+02 | 26 -0.02289  2.30935e+02 | 27 -0.02313  3.55074e+02
 28 -0.02120  5.24199e+02 | 29 -0.01354  9.09593e+02 | 30 -0.00638  1.26733e+03
 31 -0.00078  1.46445e+03 | 32  0.00153  1.38316e+03 | 33 -0.00126  1.01605e+03
 34  0.00210  1.02945e+03 | 35 -0.00625  6.24605e+02 | 36 -0.01119  4.61213e+02
 37 -0.01581  3.40137e+02 | 38 -0.01755  3.02928e+02 | 39 -0.02506  7.38409e+01
 40 -0.03595 -1.94826e+02 | 41 -0.03171 -1.03713e+02 | 42 -0.01996  2.38816e+02
 43  0.00086  1.20630e+03 | 44  0.00550  1.69515e+03 | 45  0.01522  2.66824e+03
 46 -0.00316  1.45629e+03 | 47 -0.02622  3.74698e+02 | 48 -0.05023 -3.29510e+02
 49 -0.04720 -3.96016e+02 | 50 -0.02197 -8.30292e+01 | 51 -0.00386  5.12339e+01
 52 -0.00150 -2.42004e+02 | 53  0.00425 -2.32685e+02 | 54  0.01236  1.10859e+02
 55  0.01660  5.36632e+02 | 56  0.01770  8.93347e+02 | 57  0.00928  6.12911e+02
 58 -0.00856 -1.39459e+02 | 59  0.02964  2.07322e+03 | 60  0.03115  2.00053e+03
 61  0.03384  1.83236e+03 | 62  0.02307  8.89683e+02 | 63  0.02453  7.34776e+02
 64  0.02726  5.04377e+02 | 65  0.02565  2.15185e+02 | 66  0.02112 -9.39220e+01
 67  0.02331 -3.45339e+02 | 68  0.02069 -6.54288e+02 | 69  0.01435 -9.44311e+02
 70  0.01291 -1.21491e+03 | 71  0.02583 -1.27201e+03 | 72  0.02842 -1.25245e+03
 73  0.03742 -1.27251e+03 | 74  0.01477 -1.13395e+03 | 75  0.01905 -9.76399e+02
 76  0.01991 -8.34740e+02 | 77  0.01172 -9.56518e+02 | 78  0.00156 -1.06751e+03
 79 -0.00882 -1.16808e+03 | 80  0.01018 -7.96783e+02 | 81  0.01134 -8.43897e+02
 82  0.01738 -6.91540e+02 | 83 -0.00935 -1.01887e+03 | 84 -0.00377 -1.07452e+03
 85  0.01595 -1.02484e+03 | 86  0.01485 -9.95950e+02 | 87  0.01993 -9.40379e+02
 88 -0.00699 -9.52565e+02 | 89 -0.00438 -9.96143e+02 | 90  0.01431 -9.71387e+02
 91 -4.74019  3.02803e+03 | 92 -0.22235 -6.23871e+02 | 93 -0.22484  2.96481e+01
 94 -0.22892  4.40513e+02 | 95 -0.23393  7.94492e+02 | 96 -0.23949  9.60716e+02
 97 -0.00259  1.65385e+03 | 98 -0.02290 -1.17639e+03 | 99 -0.06779 -3.41127e+02
100 -0.10654 -9.56896e+01 |101 -0.05207 -7.19289e+02 |102 -0.11811  4.38947e+02
103  0.08626  9.71878e+02 |104  0.21253 -4.55403e+02 |105  0.10695  7.23348e+02
106  0.02071 -2.38692e+02 |107  0.03113 -9.87061e+02 |108  0.20158 -6.31030e+02
109  0.18094 -5.33508e+02 |110  0.16442 -2.68776e+02 |111  0.17259  2.92717e+02
112  0.16872  8.35852e+02 |113  0.10148  1.78125e+03 |114  0.14990  1.26188e+03
115  0.05613  9.10520e+02 |116 -0.07087  3.68138e+02 |117 -0.11515 -7.08423e+02
118  0.08687 -8.83897e+02 |119  0.08291 -9.12380e+02 |120 -0.02983 -1.11781e+03
121  0.12712 -3.49371e+02 |122  0.16035  4.68174e+02 |123  0.22385  3.36781e+02
124  0.21074  5.44291e+02 |125  0.26963  7.89293e+02 |126  0.22154  2.60702e+02
127  0.24821  3.05123e+02 |128  0.19133  2.47926e+02 |129  0.15110  1.09389e+02
130  0.18306  4.73763e+02 |131  0.24536  4.11136e+02 |132  0.21313  1.68563e+02
133  0.22227  3.35978e+01 |134  0.27867  2.05780e+02 |135  0.16820 -9.94626e+02
136  0.20663 -8.96529e+02 |137  0.25943 -7.63684e+02 |138  0.24680 -5.22550e+02
139  0.27205  1.59954e+01 |140  0.24732 -7.92744e+02 |141  0.24571 -8.73734e+02
142  0.29336 -5.78878e+02 |143  0.23355  1.98495e+02 |144  0.24735  6.08672e+02
145  0.33794 -3.93921e+02 |146  0.23768  5.03443e+02 |147  0.24649 -2.52147e+02
148  0.25151 -1.29297e+03 |
148 variables; iteration 120; function evaluation 141; phase 2
Function value 8.0284825e+02; maximum gradient component mag 3.3489e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.51022 -6.86571e+01 |  2  0.38766 -1.22685e+03 |  3 -0.33530 -2.81662e+02
  4 -0.26800 -8.40760e+02 |  5 -0.43558 -8.42457e+00 |  6 -0.26744  1.20738e+01
  7  0.58318 -2.85386e+01 |  8 -0.16525 -5.54216e+01 |  9 -0.50650 -6.54362e-07
 10 -0.21635 -1.23413e-07 | 11 -0.63924 -9.89442e-07 | 12  0.17585  8.09598e-08
 13 19.60960  3.34895e+03 | 14 -0.07063 -6.82722e+02 | 15 -0.00584 -6.05240e+02
 16 -0.00492 -5.06217e+02 | 17 -0.00630 -4.34048e+02 | 18 -0.00768 -3.58256e+02
 19 -0.00938 -2.87169e+02 | 20 -0.01108 -2.24034e+02 | 21 -0.01351 -1.40488e+02
 22 -0.01530 -4.56815e+01 | 23 -0.01795  2.77768e+01 | 24 -0.02008  1.21445e+02
 25 -0.02249  1.93376e+02 | 26 -0.02425  2.67915e+02 | 27 -0.02414  4.00816e+02
 28 -0.02167  5.87175e+02 | 29 -0.01459  9.47950e+02 | 30 -0.00728  1.30215e+03
 31 -0.00108  1.51816e+03 | 32  0.00097  1.40343e+03 | 33 -0.00148  1.03817e+03
 34  0.00179  1.05112e+03 | 35 -0.00664  6.30441e+02 | 36 -0.01140  4.66932e+02
 37 -0.01613  3.32871e+02 | 38 -0.01786  2.87963e+02 | 39 -0.02554  4.48019e+01
 40 -0.03679 -2.36860e+02 | 41 -0.03222 -1.38320e+02 | 42 -0.02048  2.09812e+02
 43  0.00089  1.22277e+03 | 44  0.00552  1.72707e+03 | 45  0.01529  2.73062e+03
 46 -0.00324  1.47233e+03 | 47 -0.02615  3.68469e+02 | 48 -0.05107 -3.72779e+02
 49 -0.04769 -4.35860e+02 | 50 -0.02220 -1.21903e+02 | 51 -0.00416  5.28955e+00
 52 -0.00126 -2.71676e+02 | 53  0.00452 -2.51527e+02 | 54  0.01300  1.24434e+02
 55  0.01718  5.71150e+02 | 56  0.01786  9.21828e+02 | 57  0.00963  6.41227e+02
 58 -0.00843 -1.42666e+02 | 59  0.03019  2.15517e+03 | 60  0.03181  2.08499e+03
 61  0.03440  1.91020e+03 | 62  0.02382  9.44698e+02 | 63  0.02509  7.72985e+02
 64  0.02828  5.61241e+02 | 65  0.02629  2.37868e+02 | 66  0.02175 -9.56272e+01
 67  0.02381 -3.64860e+02 | 68  0.02084 -6.94368e+02 | 69  0.01469 -9.88566e+02
 70  0.01593 -1.23737e+03 | 71  0.02465 -1.31479e+03 | 72  0.02838 -1.27569e+03
 73  0.03799 -1.26770e+03 | 74  0.01403 -1.15780e+03 | 75  0.01943 -9.82103e+02
 76  0.02009 -8.46303e+02 | 77  0.01129 -9.84751e+02 | 78  0.00203 -1.09373e+03
 79 -0.00951 -1.21199e+03 | 80  0.01009 -8.42638e+02 | 81  0.01185 -8.88319e+02
 82  0.01796 -7.43526e+02 | 83 -0.00909 -1.06891e+03 | 84 -0.00424 -1.12924e+03
 85  0.01566 -1.08073e+03 | 86  0.01845 -1.02883e+03 | 87  0.01742 -1.00192e+03
 88 -0.01098 -1.00566e+03 | 89  0.00415 -1.02559e+03 | 90  0.02543 -9.99693e+02
 91 -4.74149  3.14129e+03 | 92 -0.21781 -5.13298e+02 | 93 -0.22060  7.81691e+01
 94 -0.22472  5.88837e+02 | 95 -0.23035  7.55457e+02 | 96 -0.23618  9.53496e+02
 97  0.00008  1.57843e+03 | 98 -0.02041 -1.17795e+03 | 99 -0.06553 -3.35615e+02
100 -0.10449 -8.90035e+01 |101 -0.05014 -6.68513e+02 |102 -0.11636  4.41095e+02
103  0.08795  9.84061e+02 |104  0.21429 -4.38288e+02 |105  0.10851  6.72011e+02
106  0.02215 -3.03482e+02 |107  0.03244 -1.04100e+03 |108  0.20291 -5.73567e+02
109  0.18182 -5.66294e+02 |110  0.16529 -1.73579e+02 |111  0.17284  1.12009e+02
112  0.16947  9.71778e+02 |113  0.10206  1.81257e+03 |114  0.15046  1.26074e+03
115  0.05662  9.00304e+02 |116 -0.07058  3.13219e+02 |117 -0.11507 -7.55345e+02
118  0.08671 -9.16406e+02 |119  0.08251 -9.31377e+02 |120 -0.03038 -1.09884e+03
121  0.12635 -3.50328e+02 |122  0.15936  4.36792e+02 |123  0.22287  4.27943e+02
124  0.20925  4.79395e+02 |125  0.26792  7.85943e+02 |126  0.21967  2.68644e+02
127  0.24610  3.19728e+02 |128  0.18906  2.44414e+02 |129  0.14881  1.54316e+02
130  0.18066  5.21643e+02 |131  0.24282  4.61537e+02 |132  0.21046  1.42184e+02
133  0.21961  1.74855e+01 |134  0.27590  1.69129e+02 |135  0.16559 -1.10054e+03
136  0.20430 -8.97742e+02 |137  0.25715 -7.74233e+02 |138  0.24455 -5.89366e+02
139  0.26999  8.98816e+00 |140  0.24555 -7.23937e+02 |141  0.24384 -9.20476e+02
142  0.29162 -5.87031e+02 |143  0.23202  2.06258e+02 |144  0.24596  6.48881e+02
145  0.33634 -4.27173e+02 |146  0.23628  5.13743e+02 |147  0.24499 -2.88290e+02
148  0.24995 -1.34236e+03 |
148 variables; iteration 140; function evaluation 171; phase 2
Function value 7.4147779e+02; maximum gradient component mag 3.6483e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.53059 -7.13623e+01 |  2  0.42970 -1.35652e+03 |  3 -0.27509 -2.74535e+02
  4 -0.30704 -1.26655e+03 |  5 -0.38896 -4.91405e+00 |  6 -0.30649  1.24369e+01
  7  0.84806 -9.03436e+00 |  8 -0.16413 -1.96893e+01 |  9 -0.50650 -6.54361e-07
 10 -0.21635 -1.23413e-07 | 11 -0.63924 -9.89438e-07 | 12  0.17585  8.09598e-08
 13 19.51774  3.64826e+03 | 14 -0.05922 -6.52546e+02 | 15 -0.00977 -7.65643e+02
 16 -0.01797 -7.86103e+02 | 17 -0.00979 -6.32227e+02 | 18 -0.01186 -5.82199e+02
 19 -0.00827 -4.35634e+02 | 20 -0.02099 -5.49104e+02 | 21 -0.01958 -4.35924e+02
 22 -0.01769 -2.96002e+02 | 23 -0.01932 -2.19719e+02 | 24 -0.02124 -1.51155e+02
 25 -0.02462 -1.29773e+02 | 26 -0.02989 -1.74164e+02 | 27 -0.02852 -8.08719e+01
 28 -0.02658 -2.25568e+00 | 29 -0.01867  2.20257e+02 | 30 -0.01084  4.36643e+02
 31 -0.00473  5.80584e+02 | 32 -0.00120  6.21251e+02 | 33 -0.00082  5.57749e+02
 34 -0.00039  5.39578e+02 | 35 -0.00507  3.64231e+02 | 36 -0.01045  2.07343e+02
 37 -0.01457  1.11537e+02 | 38 -0.01938 -1.24297e-01 | 39 -0.02895 -2.29892e+02
 40 -0.03692 -3.99981e+02 | 41 -0.03277 -3.41630e+02 | 42 -0.01913 -6.57553e+01
 43  0.00204  5.81509e+02 | 44  0.00954  8.63198e+02 | 45  0.01547  1.14722e+03
 46 -0.00001  4.45176e+02 | 47 -0.01719 -7.33682e+01 | 48 -0.03973 -5.23368e+02
 49 -0.03741 -4.64656e+02 | 50 -0.01651  4.92022e+01 | 51  0.00057  6.88031e+02
 52  0.00590  8.99286e+02 | 53  0.00604  8.94518e+02 | 54  0.01474  1.45097e+03
 55  0.01732  1.60329e+03 | 56  0.01829  1.56691e+03 | 57  0.01023  8.34114e+02
 58 -0.00441 -9.58560e+01 | 59  0.03017  1.75515e+03 | 60  0.03173  1.50782e+03
 61  0.03110  1.01381e+03 | 62  0.02518  4.23179e+02 | 63  0.02696  2.61768e+02
 64  0.03024  7.69238e+01 | 65  0.02673 -1.60280e+02 | 66  0.02239 -2.75183e+02
 67  0.02305 -3.22345e+02 | 68  0.01994 -4.16020e+02 | 69  0.01322 -5.47084e+02
 70  0.01936 -4.57605e+02 | 71  0.03164 -7.93770e+01 | 72  0.03262  3.51732e+01
 73  0.04183  3.75826e+02 | 74  0.01642 -3.30158e+02 | 75  0.02254 -2.83965e+01
 76  0.01657 -1.57427e+02 | 77  0.01643 -1.94854e+02 | 78  0.01360 -2.96924e+02
 79  0.00388 -5.69942e+02 | 80  0.00573 -3.59627e+02 | 81  0.01416 -1.48259e+02
 82  0.01431 -1.08174e+02 | 83  0.00374 -5.33953e+02 | 84  0.00135 -8.00957e+02
 85  0.01360 -8.50505e+02 | 86  0.01050 -1.01160e+03 | 87  0.00709 -1.07591e+03
 88 -0.02673 -1.12380e+03 | 89  0.00448 -1.11335e+03 | 90  0.00001 -1.11708e+03
 91 -4.65677  3.44392e+03 | 92 -0.20167  1.39208e+02 | 93 -0.20496  1.94808e+02
 94 -0.20960  2.35875e+02 | 95 -0.21574  2.08214e+02 | 96 -0.22266  9.03933e+01
 97  0.01080 -3.40674e+01 | 98 -0.00622 -1.08725e+02 | 99 -0.05378 -1.63963e+02
100 -0.09412 -1.62775e+02 |101 -0.04006 -2.92243e+02 |102 -0.10845 -1.20436e+02
103  0.09439 -8.87509e+01 |104  0.22327  1.61808e+01 |105  0.11483  1.60114e+02
106  0.02941  3.69667e+02 |107  0.03926  2.53049e+01 |108  0.20777 -1.53925e+02
109  0.18518 -1.99861e+02 |110  0.16615 -2.85963e+02 |111  0.17112 -3.70751e+02
112  0.16445 -2.70780e+02 |113  0.09412 -1.49673e+02 |114  0.14198  2.64261e+01
115  0.04820  2.61988e+02 |116 -0.07874  2.27053e+02 |117 -0.12178  6.45891e+01
118  0.08114  2.11019e+02 |119  0.07776  1.55839e+02 |120 -0.03390  1.81227e+02
121  0.12233  1.14956e+02 |122  0.15513  2.21807e+02 |123  0.22040  5.43238e+02
124  0.20833  7.17648e+02 |125  0.26687  3.96811e+02 |126  0.22065  5.67198e+02
127  0.24685  2.75229e+02 |128  0.18983  9.15810e+01 |129  0.14937 -1.98424e+02
130  0.18074 -1.77430e+02 |131  0.24317 -1.88651e+02 |132  0.21127 -2.90599e+02
133  0.22030 -3.14006e+02 |134  0.27503 -6.24300e+02 |135  0.16678 -1.78893e+02
136  0.20388 -2.73099e+02 |137  0.25512 -4.87593e+02 |138  0.24196 -1.85029e+02
139  0.26529 -3.74872e+02 |140  0.24247  2.16963e+01 |141  0.24024 -4.41232e+01
142  0.28562 -4.25974e+02 |143  0.22460 -1.18882e+02 |144  0.23732 -1.22386e+02
