"","Pred","Pred_species","Prey","Prey_species","PredSex","PreySex","PredAge","PreyAge","propPreyAge"
"4462",4,"P_Halibut",2,"Arrowtooth",1,1,"24",15,0
"5200",4,"P_Halibut",2,"Arrowtooth",2,1,"24",15,0
"185",4,"P_Halibut",2,"Arrowtooth",2,2,"24",16,6.68914609352038e-05
"3025",4,"P_Halibut",2,"Arrowtooth",1,2,"24",16,6.68914609352038e-05
"4747",4,"P_Halibut",2,"Arrowtooth",1,1,"24",16,0
"5138",4,"P_Halibut",2,"Arrowtooth",2,1,"24",16,0
"186",4,"P_Halibut",2,"Arrowtooth",2,2,"24",17,0
"3026",4,"P_Halibut",2,"Arrowtooth",1,2,"24",17,0
"4748",4,"P_Halibut",2,"Arrowtooth",1,1,"24",17,0
"5072",4,"P_Halibut",2,"Arrowtooth",2,1,"24",17,0
"187",4,"P_Halibut",2,"Arrowtooth",2,2,"24",18,0
"3027",4,"P_Halibut",2,"Arrowtooth",1,2,"24",18,0
"4789",4,"P_Halibut",2,"Arrowtooth",1,1,"24",18,0
"5069",4,"P_Halibut",2,"Arrowtooth",2,1,"24",18,0
"188",4,"P_Halibut",2,"Arrowtooth",2,2,"24",19,0
"3028",4,"P_Halibut",2,"Arrowtooth",1,2,"24",19,0
"3447",4,"P_Halibut",2,"Arrowtooth",2,1,"24",19,0
"4790",4,"P_Halibut",2,"Arrowtooth",1,1,"24",19,0
"189",4,"P_Halibut",2,"Arrowtooth",2,2,"24",20,0
"2355",4,"P_Halibut",2,"Arrowtooth",2,1,"24",20,0
"3029",4,"P_Halibut",2,"Arrowtooth",1,2,"24",20,0
"4102",4,"P_Halibut",2,"Arrowtooth",1,1,"24",20,0
"190",4,"P_Halibut",2,"Arrowtooth",2,2,"24",21,0
"2356",4,"P_Halibut",2,"Arrowtooth",2,1,"24",21,0
"3030",4,"P_Halibut",2,"Arrowtooth",1,2,"24",21,0
"4103",4,"P_Halibut",2,"Arrowtooth",1,1,"24",21,0
"5222",4,"P_Halibut",3,"P_Cod",1,0,"24",1,4.09463277727288e-05
"5980",4,"P_Halibut",3,"P_Cod",2,0,"24",1,4.09463277727288e-05
"5243",4,"P_Halibut",3,"P_Cod",1,0,"24",2,0.000536888677895475
"6060",4,"P_Halibut",3,"P_Cod",2,0,"24",2,0.000536888677895475
"5232",4,"P_Halibut",3,"P_Cod",1,0,"24",3,0.000825640117829372
"6067",4,"P_Halibut",3,"P_Cod",2,0,"24",3,0.000825640117829372
"5231",4,"P_Halibut",3,"P_Cod",1,0,"24",4,0.000101206437123035
"6028",4,"P_Halibut",3,"P_Cod",2,0,"24",4,0.000101206437123035
"5457",4,"P_Halibut",3,"P_Cod",1,0,"24",5,6.78381824881308e-07
"5866",4,"P_Halibut",3,"P_Cod",2,0,"24",5,6.78381824881308e-07
"5498",4,"P_Halibut",3,"P_Cod",1,0,"24",6,0
"5907",4,"P_Halibut",3,"P_Cod",2,0,"24",6,0
"5623",4,"P_Halibut",3,"P_Cod",1,0,"24",7,0
"5868",4,"P_Halibut",3,"P_Cod",2,0,"24",7,0
"5460",4,"P_Halibut",3,"P_Cod",1,0,"24",8,0
"5706",4,"P_Halibut",3,"P_Cod",2,0,"24",8,0
"5541",4,"P_Halibut",3,"P_Cod",1,0,"24",9,0
"5789",4,"P_Halibut",3,"P_Cod",2,0,"24",9,0
"5546",4,"P_Halibut",3,"P_Cod",1,0,"24",10,0
"5830",4,"P_Halibut",3,"P_Cod",2,0,"24",10,0
"5547",4,"P_Halibut",3,"P_Cod",1,0,"24",11,0
"5871",4,"P_Halibut",3,"P_Cod",2,0,"24",11,0
"5255",4,"P_Halibut",3,"P_Cod",1,0,"24",12,0
"5627",4,"P_Halibut",3,"P_Cod",2,0,"24",12,0
"7083",4,"P_Halibut",4,"P_Halibut",1,1,"24",1,0
"10043",4,"P_Halibut",4,"P_Halibut",2,1,"24",1,0
"12260",4,"P_Halibut",4,"P_Halibut",2,2,"24",1,0
"12913",4,"P_Halibut",4,"P_Halibut",1,2,"24",1,0
"7004",4,"P_Halibut",4,"P_Halibut",1,1,"24",2,0
"10044",4,"P_Halibut",4,"P_Halibut",2,1,"24",2,0
"12261",4,"P_Halibut",4,"P_Halibut",2,2,"24",2,0
"12914",4,"P_Halibut",4,"P_Halibut",1,2,"24",2,0
"9605",4,"P_Halibut",4,"P_Halibut",1,1,"24",3,0
"12262",4,"P_Halibut",4,"P_Halibut",2,2,"24",3,0
"12915",4,"P_Halibut",4,"P_Halibut",1,2,"24",3,0
"13325",4,"P_Halibut",4,"P_Halibut",2,1,"24",3,0
"9606",4,"P_Halibut",4,"P_Halibut",1,1,"24",4,0
"12263",4,"P_Halibut",4,"P_Halibut",2,2,"24",4,0
"12916",4,"P_Halibut",4,"P_Halibut",1,2,"24",4,0
"13326",4,"P_Halibut",4,"P_Halibut",2,1,"24",4,0
"9607",4,"P_Halibut",4,"P_Halibut",1,1,"24",5,0
"12264",4,"P_Halibut",4,"P_Halibut",2,2,"24",5,0
"12917",4,"P_Halibut",4,"P_Halibut",1,2,"24",5,0
"13327",4,"P_Halibut",4,"P_Halibut",2,1,"24",5,0
"9608",4,"P_Halibut",4,"P_Halibut",1,1,"24",6,0
"12918",4,"P_Halibut",4,"P_Halibut",1,2,"24",6,0
"13328",4,"P_Halibut",4,"P_Halibut",2,1,"24",6,0
"13358",4,"P_Halibut",4,"P_Halibut",2,2,"24",6,0
"9609",4,"P_Halibut",4,"P_Halibut",1,1,"24",7,0
"10079",4,"P_Halibut",4,"P_Halibut",2,2,"24",7,0
"12919",4,"P_Halibut",4,"P_Halibut",1,2,"24",7,0
"13329",4,"P_Halibut",4,"P_Halibut",2,1,"24",7,0
"9610",4,"P_Halibut",4,"P_Halibut",1,1,"24",8,0
"10080",4,"P_Halibut",4,"P_Halibut",2,2,"24",8,0
"12920",4,"P_Halibut",4,"P_Halibut",1,2,"24",8,0
"13330",4,"P_Halibut",4,"P_Halibut",2,1,"24",8,0
"9611",4,"P_Halibut",4,"P_Halibut",1,1,"24",9,0
"10081",4,"P_Halibut",4,"P_Halibut",2,2,"24",9,0
"12921",4,"P_Halibut",4,"P_Halibut",1,2,"24",9,0
"13331",4,"P_Halibut",4,"P_Halibut",2,1,"24",9,0
"9612",4,"P_Halibut",4,"P_Halibut",1,1,"24",10,0
"10082",4,"P_Halibut",4,"P_Halibut",2,2,"24",10,0
"12922",4,"P_Halibut",4,"P_Halibut",1,2,"24",10,0
"13332",4,"P_Halibut",4,"P_Halibut",2,1,"24",10,0
"9613",4,"P_Halibut",4,"P_Halibut",1,1,"24",11,0
"10083",4,"P_Halibut",4,"P_Halibut",2,2,"24",11,0
"12923",4,"P_Halibut",4,"P_Halibut",1,2,"24",11,0
"13333",4,"P_Halibut",4,"P_Halibut",2,1,"24",11,0
"9614",4,"P_Halibut",4,"P_Halibut",1,1,"24",12,0
"10084",4,"P_Halibut",4,"P_Halibut",2,2,"24",12,0
"12924",4,"P_Halibut",4,"P_Halibut",1,2,"24",12,0
"13334",4,"P_Halibut",4,"P_Halibut",2,1,"24",12,0
"9615",4,"P_Halibut",4,"P_Halibut",1,1,"24",13,0
"10085",4,"P_Halibut",4,"P_Halibut",2,2,"24",13,0
"12925",4,"P_Halibut",4,"P_Halibut",1,2,"24",13,0
"13335",4,"P_Halibut",4,"P_Halibut",2,1,"24",13,0
"9616",4,"P_Halibut",4,"P_Halibut",1,1,"24",14,0
"10086",4,"P_Halibut",4,"P_Halibut",2,2,"24",14,0
"12926",4,"P_Halibut",4,"P_Halibut",1,2,"24",14,0
"13336",4,"P_Halibut",4,"P_Halibut",2,1,"24",14,0
"10087",4,"P_Halibut",4,"P_Halibut",2,2,"24",15,0
"12897",4,"P_Halibut",4,"P_Halibut",1,1,"24",15,0
"12927",4,"P_Halibut",4,"P_Halibut",1,2,"24",15,0
"13337",4,"P_Halibut",4,"P_Halibut",2,1,"24",15,0
"10088",4,"P_Halibut",4,"P_Halibut",2,2,"24",16,0
"12898",4,"P_Halibut",4,"P_Halibut",1,1,"24",16,0
"12928",4,"P_Halibut",4,"P_Halibut",1,2,"24",16,0
"13338",4,"P_Halibut",4,"P_Halibut",2,1,"24",16,0
"12276",4,"P_Halibut",4,"P_Halibut",2,2,"24",17,0
"12899",4,"P_Halibut",4,"P_Halibut",1,1,"24",17,0
"12929",4,"P_Halibut",4,"P_Halibut",1,2,"24",17,0
"13339",4,"P_Halibut",4,"P_Halibut",2,1,"24",17,0
"12900",4,"P_Halibut",4,"P_Halibut",1,1,"24",18,0
"12930",4,"P_Halibut",4,"P_Halibut",1,2,"24",18,0
"13340",4,"P_Halibut",4,"P_Halibut",2,1,"24",18,0
"13370",4,"P_Halibut",4,"P_Halibut",2,2,"24",18,0
"9651",4,"P_Halibut",4,"P_Halibut",1,2,"24",19,0
"10091",4,"P_Halibut",4,"P_Halibut",2,2,"24",19,0
"12901",4,"P_Halibut",4,"P_Halibut",1,1,"24",19,0
"13341",4,"P_Halibut",4,"P_Halibut",2,1,"24",19,0
"9652",4,"P_Halibut",4,"P_Halibut",1,2,"24",20,0
"10092",4,"P_Halibut",4,"P_Halibut",2,2,"24",20,0
"12902",4,"P_Halibut",4,"P_Halibut",1,1,"24",20,0
"13342",4,"P_Halibut",4,"P_Halibut",2,1,"24",20,0
"9653",4,"P_Halibut",4,"P_Halibut",1,2,"24",21,0
"10093",4,"P_Halibut",4,"P_Halibut",2,2,"24",21,0
"12903",4,"P_Halibut",4,"P_Halibut",1,1,"24",21,0
"13343",4,"P_Halibut",4,"P_Halibut",2,1,"24",21,0
"9654",4,"P_Halibut",4,"P_Halibut",1,2,"24",22,0
"10094",4,"P_Halibut",4,"P_Halibut",2,2,"24",22,0
"12904",4,"P_Halibut",4,"P_Halibut",1,1,"24",22,0
"13344",4,"P_Halibut",4,"P_Halibut",2,1,"24",22,0
"9655",4,"P_Halibut",4,"P_Halibut",1,2,"24",23,0
"10095",4,"P_Halibut",4,"P_Halibut",2,2,"24",23,0
"12905",4,"P_Halibut",4,"P_Halibut",1,1,"24",23,0
"13345",4,"P_Halibut",4,"P_Halibut",2,1,"24",23,0
"9656",4,"P_Halibut",4,"P_Halibut",1,2,"24",24,0
"10096",4,"P_Halibut",4,"P_Halibut",2,2,"24",24,0
"12906",4,"P_Halibut",4,"P_Halibut",1,1,"24",24,0
"13346",4,"P_Halibut",4,"P_Halibut",2,1,"24",24,0
"9657",4,"P_Halibut",4,"P_Halibut",1,2,"24",25,0
"10097",4,"P_Halibut",4,"P_Halibut",2,2,"24",25,0
"12907",4,"P_Halibut",4,"P_Halibut",1,1,"24",25,0
"13347",4,"P_Halibut",4,"P_Halibut",2,1,"24",25,0
"9658",4,"P_Halibut",4,"P_Halibut",1,2,"24",26,0
"10098",4,"P_Halibut",4,"P_Halibut",2,2,"24",26,0
"12255",4,"P_Halibut",4,"P_Halibut",2,1,"24",26,0
"12908",4,"P_Halibut",4,"P_Halibut",1,1,"24",26,0
"9659",4,"P_Halibut",4,"P_Halibut",1,2,"24",27,0
"10099",4,"P_Halibut",4,"P_Halibut",2,2,"24",27,0
"12256",4,"P_Halibut",4,"P_Halibut",2,1,"24",27,0
"12909",4,"P_Halibut",4,"P_Halibut",1,1,"24",27,0
"9660",4,"P_Halibut",4,"P_Halibut",1,2,"24",28,0
"10100",4,"P_Halibut",4,"P_Halibut",2,2,"24",28,0
"12257",4,"P_Halibut",4,"P_Halibut",2,1,"24",28,0
"12910",4,"P_Halibut",4,"P_Halibut",1,1,"24",28,0
"12258",4,"P_Halibut",4,"P_Halibut",2,1,"24",29,0
"12911",4,"P_Halibut",4,"P_Halibut",1,1,"24",29,0
"12941",4,"P_Halibut",4,"P_Halibut",1,2,"24",29,0
"13381",4,"P_Halibut",4,"P_Halibut",2,2,"24",29,0
"12259",4,"P_Halibut",4,"P_Halibut",2,1,"24",30,0
"12912",4,"P_Halibut",4,"P_Halibut",1,1,"24",30,0
"12942",4,"P_Halibut",4,"P_Halibut",1,2,"24",30,0
"13382",4,"P_Halibut",4,"P_Halibut",2,2,"24",30,0
"14177",4,"P_Halibut",1,"W_Pollock",2,0,"25",1,0.00175631786581005
"15253",4,"P_Halibut",1,"W_Pollock",1,0,"25",1,0.00175631786581005
"14150",4,"P_Halibut",1,"W_Pollock",2,0,"25",2,0.00726336892196593
"15254",4,"P_Halibut",1,"W_Pollock",1,0,"25",2,0.00726336892196593
"14317",4,"P_Halibut",1,"W_Pollock",2,0,"25",3,0.015870284528362
"15255",4,"P_Halibut",1,"W_Pollock",1,0,"25",3,0.015870284528362
"14238",4,"P_Halibut",1,"W_Pollock",2,0,"25",4,0.0231088237589484
"15256",4,"P_Halibut",1,"W_Pollock",1,0,"25",4,0.0231088237589484
"14603",4,"P_Halibut",1,"W_Pollock",2,0,"25",5,0.0237507200390656
"15257",4,"P_Halibut",1,"W_Pollock",1,0,"25",5,0.0237507200390656
"14280",4,"P_Halibut",1,"W_Pollock",2,0,"25",6,0.021224187888627
"15258",4,"P_Halibut",1,"W_Pollock",1,0,"25",6,0.021224187888627
"14281",4,"P_Halibut",1,"W_Pollock",2,0,"25",7,0.0170468388944029
"15259",4,"P_Halibut",1,"W_Pollock",1,0,"25",7,0.0170468388944029
"14606",4,"P_Halibut",1,"W_Pollock",2,0,"25",8,0.0121137676816137
"15260",4,"P_Halibut",1,"W_Pollock",1,0,"25",8,0.0121137676816137
"14200",4,"P_Halibut",1,"W_Pollock",2,0,"25",9,0.0110070953244372
"15261",4,"P_Halibut",1,"W_Pollock",1,0,"25",9,0.0110070953244372
"14609",4,"P_Halibut",1,"W_Pollock",2,0,"25",10,0.00758924940254346
"15262",4,"P_Halibut",1,"W_Pollock",1,0,"25",10,0.00758924940254346
"3574",4,"P_Halibut",2,"Arrowtooth",2,2,"25",1,4.13215826455484e-05
"4228",4,"P_Halibut",2,"Arrowtooth",1,2,"25",1,4.13215826455484e-05
"4696",4,"P_Halibut",2,"Arrowtooth",1,1,"25",1,4.10398067971914e-05
"4976",4,"P_Halibut",2,"Arrowtooth",2,1,"25",1,4.10398067971914e-05
"3575",4,"P_Halibut",2,"Arrowtooth",2,2,"25",2,0.000279841885315027
"4230",4,"P_Halibut",2,"Arrowtooth",1,2,"25",2,0.000279841885315027
"5017",4,"P_Halibut",2,"Arrowtooth",2,1,"25",2,0.000260049419807638
"5021",4,"P_Halibut",2,"Arrowtooth",1,1,"25",2,0.000260049419807638
"3576",4,"P_Halibut",2,"Arrowtooth",2,2,"25",3,0.000671244163697605
"4474",4,"P_Halibut",2,"Arrowtooth",1,2,"25",3,0.000671244163697605
"5018",4,"P_Halibut",2,"Arrowtooth",2,1,"25",3,0.000644694277040234
"5022",4,"P_Halibut",2,"Arrowtooth",1,1,"25",3,0.000644694277040234
"3577",4,"P_Halibut",2,"Arrowtooth",2,2,"25",4,0.0006709017603385
"4232",4,"P_Halibut",2,"Arrowtooth",1,2,"25",4,0.0006709017603385
"4739",4,"P_Halibut",2,"Arrowtooth",1,1,"25",4,0.00078712575020638
"5019",4,"P_Halibut",2,"Arrowtooth",2,1,"25",4,0.00078712575020638
"3578",4,"P_Halibut",2,"Arrowtooth",2,2,"25",5,0.00104959259055805
"4233",4,"P_Halibut",2,"Arrowtooth",1,2,"25",5,0.00104959259055805
"4740",4,"P_Halibut",2,"Arrowtooth",1,1,"25",5,0.0010991181961427
"5158",4,"P_Halibut",2,"Arrowtooth",2,1,"25",5,0.0010991181961427
"3579",4,"P_Halibut",2,"Arrowtooth",2,2,"25",6,0.00111067956651885
"4234",4,"P_Halibut",2,"Arrowtooth",1,2,"25",6,0.00111067956651885
"4781",4,"P_Halibut",2,"Arrowtooth",1,1,"25",6,0.0010553813271948
"5206",4,"P_Halibut",2,"Arrowtooth",2,1,"25",6,0.0010553813271948
"3580",4,"P_Halibut",2,"Arrowtooth",2,2,"25",7,0.00105628775829706
"4114",4,"P_Halibut",2,"Arrowtooth",1,2,"25",7,0.00105628775829706
"5066",4,"P_Halibut",2,"Arrowtooth",1,1,"25",7,0.000881595283587763
"5199",4,"P_Halibut",2,"Arrowtooth",2,1,"25",7,0.000881595283587763
"3581",4,"P_Halibut",2,"Arrowtooth",2,2,"25",8,0.000792585687474076
"4214",4,"P_Halibut",2,"Arrowtooth",1,1,"25",8,0.000444764355466796
"4318",4,"P_Halibut",2,"Arrowtooth",1,2,"25",8,0.000792585687474076
"4494",4,"P_Halibut",2,"Arrowtooth",2,1,"25",8,0.000444764355466796
"3582",4,"P_Halibut",2,"Arrowtooth",2,2,"25",9,0.00057197587924731
"4116",4,"P_Halibut",2,"Arrowtooth",1,2,"25",9,0.00057197587924731
"4215",4,"P_Halibut",2,"Arrowtooth",1,1,"25",9,0.000153119867536259
"4495",4,"P_Halibut",2,"Arrowtooth",2,1,"25",9,0.000153119867536259
"303",4,"P_Halibut",2,"Arrowtooth",2,2,"25",10,0.000260563755788435
"3143",4,"P_Halibut",2,"Arrowtooth",1,2,"25",10,0.000260563755788435
"4496",4,"P_Halibut",2,"Arrowtooth",2,1,"25",10,4.21699362975321e-05
"4907",4,"P_Halibut",2,"Arrowtooth",1,1,"25",10,4.21699362975321e-05
"304",4,"P_Halibut",2,"Arrowtooth",2,2,"25",11,0.000410477371368628
"2051",4,"P_Halibut",2,"Arrowtooth",1,2,"25",11,0.000410477371368628
"4908",4,"P_Halibut",2,"Arrowtooth",1,1,"25",11,2.39880764471554e-05
"5106",4,"P_Halibut",2,"Arrowtooth",2,1,"25",11,2.39880764471554e-05
"305",4,"P_Halibut",2,"Arrowtooth",2,2,"25",12,0.000123606202355099
"2052",4,"P_Halibut",2,"Arrowtooth",1,2,"25",12,0.000123606202355099
"4746",4,"P_Halibut",2,"Arrowtooth",1,1,"25",12,9.13334025462795e-06
"5094",4,"P_Halibut",2,"Arrowtooth",2,1,"25",12,9.13334025462795e-06
"306",4,"P_Halibut",2,"Arrowtooth",2,2,"25",13,0.000224494677131551
"3146",4,"P_Halibut",2,"Arrowtooth",1,2,"25",13,0.000224494677131551
"4828",4,"P_Halibut",2,"Arrowtooth",1,1,"25",13,1.0695021664845e-05
"5099",4,"P_Halibut",2,"Arrowtooth",2,1,"25",13,1.0695021664845e-05
"307",4,"P_Halibut",2,"Arrowtooth",2,2,"25",14,0.000161347817897392
"3147",4,"P_Halibut",2,"Arrowtooth",1,2,"25",14,0.000161347817897392
"4585",4,"P_Halibut",2,"Arrowtooth",1,1,"25",14,0
"5140",4,"P_Halibut",2,"Arrowtooth",2,1,"25",14,0
"308",4,"P_Halibut",2,"Arrowtooth",2,2,"25",15,4.91300580225379e-05
"3148",4,"P_Halibut",2,"Arrowtooth",1,2,"25",15,4.91300580225379e-05
"4586",4,"P_Halibut",2,"Arrowtooth",1,1,"25",15,0
"5114",4,"P_Halibut",2,"Arrowtooth",2,1,"25",15,0
"309",4,"P_Halibut",2,"Arrowtooth",2,2,"25",16,6.68914609352038e-05
"3149",4,"P_Halibut",2,"Arrowtooth",1,2,"25",16,6.68914609352038e-05
"4871",4,"P_Halibut",2,"Arrowtooth",1,1,"25",16,0
"5035",4,"P_Halibut",2,"Arrowtooth",2,1,"25",16,0
"310",4,"P_Halibut",2,"Arrowtooth",2,2,"25",17,0
"3150",4,"P_Halibut",2,"Arrowtooth",1,2,"25",17,0
"4791",4,"P_Halibut",2,"Arrowtooth",1,1,"25",17,0
"5036",4,"P_Halibut",2,"Arrowtooth",2,1,"25",17,0
"311",4,"P_Halibut",2,"Arrowtooth",2,2,"25",18,0
"3151",4,"P_Halibut",2,"Arrowtooth",1,2,"25",18,0
"4711",4,"P_Halibut",2,"Arrowtooth",1,1,"25",18,0
"5033",4,"P_Halibut",2,"Arrowtooth",2,1,"25",18,0
"312",4,"P_Halibut",2,"Arrowtooth",2,2,"25",19,0
"3152",4,"P_Halibut",2,"Arrowtooth",1,2,"25",19,0
"3571",4,"P_Halibut",2,"Arrowtooth",2,1,"25",19,0
"4712",4,"P_Halibut",2,"Arrowtooth",1,1,"25",19,0
"313",4,"P_Halibut",2,"Arrowtooth",2,2,"25",20,0
"2479",4,"P_Halibut",2,"Arrowtooth",2,1,"25",20,0
"3153",4,"P_Halibut",2,"Arrowtooth",1,2,"25",20,0
"4226",4,"P_Halibut",2,"Arrowtooth",1,1,"25",20,0
"314",4,"P_Halibut",2,"Arrowtooth",2,2,"25",21,0
"2480",4,"P_Halibut",2,"Arrowtooth",2,1,"25",21,0
"3154",4,"P_Halibut",2,"Arrowtooth",1,2,"25",21,0
"4227",4,"P_Halibut",2,"Arrowtooth",1,1,"25",21,0
"5233",4,"P_Halibut",3,"P_Cod",1,0,"25",1,4.09463277727288e-05
"5944",4,"P_Halibut",3,"P_Cod",2,0,"25",1,4.09463277727288e-05
"5289",4,"P_Halibut",3,"P_Cod",1,0,"25",2,0.000536888677895475
"5942",4,"P_Halibut",3,"P_Cod",2,0,"25",2,0.000536888677895475
"5290",4,"P_Halibut",3,"P_Cod",1,0,"25",3,0.000825640117829372
"6191",4,"P_Halibut",3,"P_Cod",2,0,"25",3,0.000825640117829372
"5263",4,"P_Halibut",3,"P_Cod",1,0,"25",4,0.000101206437123035
"6152",4,"P_Halibut",3,"P_Cod",2,0,"25",4,0.000101206437123035
"5581",4,"P_Halibut",3,"P_Cod",1,0,"25",5,6.78381824881308e-07
"5869",4,"P_Halibut",3,"P_Cod",2,0,"25",5,6.78381824881308e-07
"5502",4,"P_Halibut",3,"P_Cod",1,0,"25",6,0
"5910",4,"P_Halibut",3,"P_Cod",2,0,"25",6,0
"5587",4,"P_Halibut",3,"P_Cod",1,0,"25",7,0
"5951",4,"P_Halibut",3,"P_Cod",2,0,"25",7,0
"5544",4,"P_Halibut",3,"P_Cod",1,0,"25",8,0
"5628",4,"P_Halibut",3,"P_Cod",2,0,"25",8,0
"5505",4,"P_Halibut",3,"P_Cod",1,0,"25",9,0
"5913",4,"P_Halibut",3,"P_Cod",2,0,"25",9,0
"5550",4,"P_Halibut",3,"P_Cod",1,0,"25",10,0
"5954",4,"P_Halibut",3,"P_Cod",2,0,"25",10,0
"5551",4,"P_Halibut",3,"P_Cod",1,0,"25",11,0
"5995",4,"P_Halibut",3,"P_Cod",2,0,"25",11,0
"5300",4,"P_Halibut",3,"P_Cod",1,0,"25",12,0
"5751",4,"P_Halibut",3,"P_Cod",2,0,"25",12,0
"7007",4,"P_Halibut",4,"P_Halibut",1,1,"25",1,0
"10167",4,"P_Halibut",4,"P_Halibut",2,1,"25",1,0
"12384",4,"P_Halibut",4,"P_Halibut",2,2,"25",1,0
"13037",4,"P_Halibut",4,"P_Halibut",1,2,"25",1,0
"6928",4,"P_Halibut",4,"P_Halibut",1,1,"25",2,0
"10168",4,"P_Halibut",4,"P_Halibut",2,1,"25",2,0
"12385",4,"P_Halibut",4,"P_Halibut",2,2,"25",2,0
"13038",4,"P_Halibut",4,"P_Halibut",1,2,"25",2,0
"9729",4,"P_Halibut",4,"P_Halibut",1,1,"25",3,0
"12386",4,"P_Halibut",4,"P_Halibut",2,2,"25",3,0
"13039",4,"P_Halibut",4,"P_Halibut",1,2,"25",3,0
"13449",4,"P_Halibut",4,"P_Halibut",2,1,"25",3,0
"9730",4,"P_Halibut",4,"P_Halibut",1,1,"25",4,0
"12387",4,"P_Halibut",4,"P_Halibut",2,2,"25",4,0
"13040",4,"P_Halibut",4,"P_Halibut",1,2,"25",4,0
"13450",4,"P_Halibut",4,"P_Halibut",2,1,"25",4,0
"9731",4,"P_Halibut",4,"P_Halibut",1,1,"25",5,0
"12388",4,"P_Halibut",4,"P_Halibut",2,2,"25",5,0
"13041",4,"P_Halibut",4,"P_Halibut",1,2,"25",5,0
"13451",4,"P_Halibut",4,"P_Halibut",2,1,"25",5,0
"9732",4,"P_Halibut",4,"P_Halibut",1,1,"25",6,0
"13042",4,"P_Halibut",4,"P_Halibut",1,2,"25",6,0
"13452",4,"P_Halibut",4,"P_Halibut",2,1,"25",6,0
"13482",4,"P_Halibut",4,"P_Halibut",2,2,"25",6,0
"9733",4,"P_Halibut",4,"P_Halibut",1,1,"25",7,0
"10203",4,"P_Halibut",4,"P_Halibut",2,2,"25",7,0
"13043",4,"P_Halibut",4,"P_Halibut",1,2,"25",7,0
"13453",4,"P_Halibut",4,"P_Halibut",2,1,"25",7,0
"9734",4,"P_Halibut",4,"P_Halibut",1,1,"25",8,0
"10204",4,"P_Halibut",4,"P_Halibut",2,2,"25",8,0
"13044",4,"P_Halibut",4,"P_Halibut",1,2,"25",8,0
"13454",4,"P_Halibut",4,"P_Halibut",2,1,"25",8,0
"9735",4,"P_Halibut",4,"P_Halibut",1,1,"25",9,0
"10205",4,"P_Halibut",4,"P_Halibut",2,2,"25",9,0
"13045",4,"P_Halibut",4,"P_Halibut",1,2,"25",9,0
"13455",4,"P_Halibut",4,"P_Halibut",2,1,"25",9,0
"9736",4,"P_Halibut",4,"P_Halibut",1,1,"25",10,0
"10206",4,"P_Halibut",4,"P_Halibut",2,2,"25",10,0
"13046",4,"P_Halibut",4,"P_Halibut",1,2,"25",10,0
"13456",4,"P_Halibut",4,"P_Halibut",2,1,"25",10,0
"9737",4,"P_Halibut",4,"P_Halibut",1,1,"25",11,0
"10207",4,"P_Halibut",4,"P_Halibut",2,2,"25",11,0
"13047",4,"P_Halibut",4,"P_Halibut",1,2,"25",11,0
"13457",4,"P_Halibut",4,"P_Halibut",2,1,"25",11,0
"9738",4,"P_Halibut",4,"P_Halibut",1,1,"25",12,0
"10208",4,"P_Halibut",4,"P_Halibut",2,2,"25",12,0
"13048",4,"P_Halibut",4,"P_Halibut",1,2,"25",12,0
"13458",4,"P_Halibut",4,"P_Halibut",2,1,"25",12,0
"9739",4,"P_Halibut",4,"P_Halibut",1,1,"25",13,0
"10209",4,"P_Halibut",4,"P_Halibut",2,2,"25",13,0
"13049",4,"P_Halibut",4,"P_Halibut",1,2,"25",13,0
"13459",4,"P_Halibut",4,"P_Halibut",2,1,"25",13,0
"9740",4,"P_Halibut",4,"P_Halibut",1,1,"25",14,0
"10210",4,"P_Halibut",4,"P_Halibut",2,2,"25",14,0
"13050",4,"P_Halibut",4,"P_Halibut",1,2,"25",14,0
"13460",4,"P_Halibut",4,"P_Halibut",2,1,"25",14,0
"10211",4,"P_Halibut",4,"P_Halibut",2,2,"25",15,0
"13021",4,"P_Halibut",4,"P_Halibut",1,1,"25",15,0
"13051",4,"P_Halibut",4,"P_Halibut",1,2,"25",15,0
"13461",4,"P_Halibut",4,"P_Halibut",2,1,"25",15,0
"10212",4,"P_Halibut",4,"P_Halibut",2,2,"25",16,0
"13022",4,"P_Halibut",4,"P_Halibut",1,1,"25",16,0
"13052",4,"P_Halibut",4,"P_Halibut",1,2,"25",16,0
"13462",4,"P_Halibut",4,"P_Halibut",2,1,"25",16,0
"12400",4,"P_Halibut",4,"P_Halibut",2,2,"25",17,0
"13023",4,"P_Halibut",4,"P_Halibut",1,1,"25",17,0
"13053",4,"P_Halibut",4,"P_Halibut",1,2,"25",17,0
"13463",4,"P_Halibut",4,"P_Halibut",2,1,"25",17,0
"13024",4,"P_Halibut",4,"P_Halibut",1,1,"25",18,0
"13054",4,"P_Halibut",4,"P_Halibut",1,2,"25",18,0
"13464",4,"P_Halibut",4,"P_Halibut",2,1,"25",18,0
"13494",4,"P_Halibut",4,"P_Halibut",2,2,"25",18,0
"9775",4,"P_Halibut",4,"P_Halibut",1,2,"25",19,0
"10215",4,"P_Halibut",4,"P_Halibut",2,2,"25",19,0
"13025",4,"P_Halibut",4,"P_Halibut",1,1,"25",19,0
"13465",4,"P_Halibut",4,"P_Halibut",2,1,"25",19,0
"9776",4,"P_Halibut",4,"P_Halibut",1,2,"25",20,0
